#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
325777,58113918,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20200803,-
325777,61840357,radA,XavaCFBP5823_RS10370,XavaCFBP5823_10310,-,-,-,DNA repair protein RadA,protein-coding,-,-,-,DNA repair protein RadA,20201229,-
325777,61840358,XavaCFBP5823_RS10375,XavaCFBP5823_RS10375,XavaCFBP5823_10315,-,-,-,DUF805 domain-containing protein,protein-coding,-,-,-,DUF805 domain-containing protein,20201229,-
325777,61840359,XavaCFBP5823_RS10380,XavaCFBP5823_RS10380,XavaCFBP5823_10320,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20201229,-
325777,61840360,XavaCFBP5823_RS10390,XavaCFBP5823_RS10390,XavaCFBP5823_10325,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20201227,-
325777,61840361,XavaCFBP5823_RS10395,XavaCFBP5823_RS10395,XavaCFBP5823_10330,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840362,XavaCFBP5823_RS10400,XavaCFBP5823_RS10400,XavaCFBP5823_10335,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840363,XavaCFBP5823_RS10405,XavaCFBP5823_RS10405,XavaCFBP5823_10340,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61840364,XavaCFBP5823_RS10410,XavaCFBP5823_RS10410,XavaCFBP5823_10345,-,-,-,STAS domain-containing protein,protein-coding,-,-,-,STAS domain-containing protein,20201229,-
325777,61840365,XavaCFBP5823_RS10415,XavaCFBP5823_RS10415,XavaCFBP5823_10350,-,-,-,STAS domain-containing protein,protein-coding,-,-,-,STAS domain-containing protein,20201229,-
325777,61840366,XavaCFBP5823_RS10420,XavaCFBP5823_RS10420,XavaCFBP5823_10355,-,-,-,anti-sigma regulatory factor,protein-coding,-,-,-,anti-sigma regulatory factor,20201229,-
325777,61840367,XavaCFBP5823_RS10425,XavaCFBP5823_RS10425,XavaCFBP5823_10360,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20201229,-
325777,61840368,XavaCFBP5823_RS10430,XavaCFBP5823_RS10430,XavaCFBP5823_10365,-,-,-,histidine kinase,protein-coding,-,-,-,histidine kinase,20201229,-
325777,61840369,XavaCFBP5823_RS10435,XavaCFBP5823_RS10435,XavaCFBP5823_10370,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20201229,-
325777,61840370,XavaCFBP5823_RS10445,XavaCFBP5823_RS10445,XavaCFBP5823_10380,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840371,XavaCFBP5823_RS10450,XavaCFBP5823_RS10450,XavaCFBP5823_10385,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840372,XavaCFBP5823_RS10455,XavaCFBP5823_RS10455,XavaCFBP5823_10390,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840373,XavaCFBP5823_RS10460,XavaCFBP5823_RS10460,XavaCFBP5823_10395,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20201229,-
325777,61840374,XavaCFBP5823_RS10465,XavaCFBP5823_RS10465,XavaCFBP5823_10400,-,-,-,alpha-N-arabinofuranosidase,protein-coding,-,-,-,alpha-N-arabinofuranosidase,20201229,-
325777,61840375,XavaCFBP5823_RS10470,XavaCFBP5823_RS10470,XavaCFBP5823_10405,-,-,-,galactose mutarotase,protein-coding,-,-,-,galactose mutarotase,20201229,-
325777,61840376,ccsA,XavaCFBP5823_RS10475,XavaCFBP5823_10410,-,-,-,cytochrome c biogenesis protein CcsA,protein-coding,-,-,-,cytochrome c biogenesis protein CcsA,20201229,-
325777,61840377,ffh,XavaCFBP5823_RS10480,XavaCFBP5823_10415,-,-,-,signal recognition particle protein,protein-coding,-,-,-,signal recognition particle protein,20201229,-
325777,61840378,XavaCFBP5823_RS10490,XavaCFBP5823_RS10490,XavaCFBP5823_10425,-,-,-,nitronate monooxygenase,protein-coding,-,-,-,nitronate monooxygenase,20201229,-
325777,61840379,XavaCFBP5823_RS10495,XavaCFBP5823_RS10495,XavaCFBP5823_10430,-,-,-,aminotransferase class IV family protein,protein-coding,-,-,-,aminotransferase class IV family protein,20201229,-
325777,61840380,rpsP,XavaCFBP5823_RS10500,XavaCFBP5823_10435,-,-,-,30S ribosomal protein S16,protein-coding,-,-,-,30S ribosomal protein S16,20201229,-
325777,61840381,rimM,XavaCFBP5823_RS10505,XavaCFBP5823_10440,-,-,-,ribosome maturation factor RimM,protein-coding,-,-,-,ribosome maturation factor RimM,20201229,-
325777,61840382,trmD,XavaCFBP5823_RS10510,XavaCFBP5823_10445,-,-,-,tRNA (guanosine(37)-N1)-methyltransferase TrmD,protein-coding,-,-,-,tRNA (guanosine(37)-N1)-methyltransferase TrmD,20201229,-
325777,61840383,rplS,XavaCFBP5823_RS10515,XavaCFBP5823_10450,-,-,-,50S ribosomal protein L19,protein-coding,-,-,-,50S ribosomal protein L19,20201230,-
325777,61840384,XavaCFBP5823_RS10520,XavaCFBP5823_RS10520,XavaCFBP5823_10455,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20201229,-
325777,61840385,XavaCFBP5823_RS10525,XavaCFBP5823_RS10525,XavaCFBP5823_10460,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840386,XavaCFBP5823_RS10530,XavaCFBP5823_RS10530,XavaCFBP5823_10465,-,-,-,transposase,protein-coding,-,-,-,transposase,20201227,-
325777,61840387,XavaCFBP5823_RS10535,XavaCFBP5823_RS10535,XavaCFBP5823_10475,-,-,-,porin,protein-coding,-,-,-,porin,20201229,-
325777,61840388,XavaCFBP5823_RS10540,XavaCFBP5823_RS10540,XavaCFBP5823_10480,-,-,-,dicarboxylate/amino acid:cation symporter,protein-coding,-,-,-,dicarboxylate/amino acid:cation symporter,20201229,-
325777,61840389,XavaCFBP5823_RS10545,XavaCFBP5823_RS10545,XavaCFBP5823_10485,-,-,-,NADP-dependent malic enzyme,protein-coding,-,-,-,NADP-dependent malic enzyme,20201229,-
325777,61840390,XavaCFBP5823_RS10555,XavaCFBP5823_RS10555,XavaCFBP5823_10490,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840391,XavaCFBP5823_RS10560,XavaCFBP5823_RS10560,XavaCFBP5823_10495,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20201229,-
325777,61840392,XavaCFBP5823_RS10565,XavaCFBP5823_RS10565,XavaCFBP5823_10500,-,-,-,HlyD family efflux transporter periplasmic adaptor subunit,protein-coding,-,-,-,HlyD family efflux transporter periplasmic adaptor subunit,20201229,-
325777,61840393,XavaCFBP5823_RS10575,XavaCFBP5823_RS10575,XavaCFBP5823_10505,-,-,-,ncRNA,ncRNA,-,-,-,-,20201227,-
325777,61840394,XavaCFBP5823_RS10580,XavaCFBP5823_RS10580,XavaCFBP5823_10510,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61840395,XavaCFBP5823_RS10585,XavaCFBP5823_RS10585,XavaCFBP5823_10515,-,-,-,CPBP family intramembrane metalloprotease,protein-coding,-,-,-,CPBP family intramembrane metalloprotease,20201227,-
325777,61840396,XavaCFBP5823_RS10590,XavaCFBP5823_RS10590,XavaCFBP5823_10520,-,-,-,peptidase domain-containing ABC transporter,protein-coding,-,-,-,peptidase domain-containing ABC transporter,20201229,-
325777,61840397,XavaCFBP5823_RS10595,XavaCFBP5823_RS10595,XavaCFBP5823_10525,-,-,-,zinc-finger domain-containing protein,protein-coding,-,-,-,zinc-finger domain-containing protein,20201230,-
325777,61840398,XavaCFBP5823_RS10600,XavaCFBP5823_RS10600,XavaCFBP5823_10530,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20201229,-
325777,61840399,XavaCFBP5823_RS10605,XavaCFBP5823_RS10605,XavaCFBP5823_10535,-,-,-,O-antigen ligase family protein,protein-coding,-,-,-,O-antigen ligase family protein,20201229,-
325777,61840400,XavaCFBP5823_RS10610,XavaCFBP5823_RS10610,-,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840401,XavaCFBP5823_RS10615,XavaCFBP5823_RS10615,XavaCFBP5823_10540,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840402,XavaCFBP5823_RS10620,XavaCFBP5823_RS10620,XavaCFBP5823_10545,-,-,-,LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase,protein-coding,-,-,-,LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase,20201229,-
325777,61840403,waaA,XavaCFBP5823_RS10625,XavaCFBP5823_10550,-,-,-,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,protein-coding,-,-,-,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,20201229,-
325777,61840404,XavaCFBP5823_RS10630,XavaCFBP5823_RS10630,XavaCFBP5823_10555,-,-,-,TolC family outer membrane protein,protein-coding,-,-,-,TolC family outer membrane protein,20201229,-
325777,61840405,XavaCFBP5823_RS10635,XavaCFBP5823_RS10635,XavaCFBP5823_10560,-,-,-,protein-L-isoaspartate O-methyltransferase,protein-coding,-,-,-,protein-L-isoaspartate O-methyltransferase,20201229,-
325777,61840406,XavaCFBP5823_RS10640,XavaCFBP5823_RS10640,XavaCFBP5823_10565,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201229,-
325777,61840407,XavaCFBP5823_RS10650,XavaCFBP5823_RS10650,XavaCFBP5823_10575,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840408,XavaCFBP5823_RS10655,XavaCFBP5823_RS10655,XavaCFBP5823_10580,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20201229,-
325777,61840409,leuC,XavaCFBP5823_RS10660,XavaCFBP5823_10585,-,-,-,3-isopropylmalate dehydratase large subunit,protein-coding,-,-,-,3-isopropylmalate dehydratase large subunit,20201229,-
325777,61840410,leuD,XavaCFBP5823_RS10665,XavaCFBP5823_10590,-,-,-,3-isopropylmalate dehydratase small subunit,protein-coding,-,-,-,3-isopropylmalate dehydratase small subunit,20201229,-
325777,61840411,XavaCFBP5823_RS10670,XavaCFBP5823_RS10670,XavaCFBP5823_10595,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840412,leuB,XavaCFBP5823_RS10675,XavaCFBP5823_10600,-,-,-,3-isopropylmalate dehydrogenase,protein-coding,-,-,-,3-isopropylmalate dehydrogenase,20201229,-
325777,61840413,XavaCFBP5823_RS10680,XavaCFBP5823_RS10680,XavaCFBP5823_10605,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20201229,-
325777,61840414,XavaCFBP5823_RS10685,XavaCFBP5823_RS10685,XavaCFBP5823_10610,-,-,-,2-isopropylmalate synthase,protein-coding,-,-,-,2-isopropylmalate synthase,20201229,-
325777,61840415,XavaCFBP5823_RS10690,XavaCFBP5823_RS10690,XavaCFBP5823_10615,-,-,-,threonine dehydratase,protein-coding,-,-,-,threonine dehydratase,20201229,-
325777,61840416,XavaCFBP5823_RS10695,XavaCFBP5823_RS10695,XavaCFBP5823_10620,-,-,-,acetolactate synthase,protein-coding,-,-,-,acetolactate synthase,20210417,-
325777,61840417,XavaCFBP5823_RS10700,XavaCFBP5823_RS10700,XavaCFBP5823_10625,-,-,-,acetolactate synthase 2 catalytic subunit,protein-coding,-,-,-,acetolactate synthase 2 catalytic subunit,20201229,-
325777,61840418,ilvC,XavaCFBP5823_RS10705,XavaCFBP5823_10630,-,-,-,ketol-acid reductoisomerase,protein-coding,-,-,-,ketol-acid reductoisomerase,20201229,-
325777,61840419,XavaCFBP5823_RS10710,XavaCFBP5823_RS10710,XavaCFBP5823_10635,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840420,XavaCFBP5823_RS10715,XavaCFBP5823_RS10715,XavaCFBP5823_10640,-,-,-,methyl-accepting chemotaxis protein,protein-coding,-,-,-,methyl-accepting chemotaxis protein,20201227,-
325777,61840421,XavaCFBP5823_RS10720,XavaCFBP5823_RS10720,XavaCFBP5823_10645,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840422,thiC,XavaCFBP5823_RS10730,XavaCFBP5823_10655,-,-,-,phosphomethylpyrimidine synthase ThiC,protein-coding,-,-,-,phosphomethylpyrimidine synthase ThiC,20201229,-
325777,61840423,XavaCFBP5823_RS10735,XavaCFBP5823_RS10735,XavaCFBP5823_10660,-,-,-,winged helix-turn-helix transcriptional regulator,protein-coding,-,-,-,winged helix-turn-helix transcriptional regulator,20201229,-
325777,61840424,XavaCFBP5823_RS10740,XavaCFBP5823_RS10740,XavaCFBP5823_10665,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20201229,-
325777,61840425,XavaCFBP5823_RS10745,XavaCFBP5823_RS10745,XavaCFBP5823_10670,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20210123,-
325777,61840426,XavaCFBP5823_RS10750,XavaCFBP5823_RS10750,XavaCFBP5823_10675,-,-,-,HDOD domain-containing protein,protein-coding,-,-,-,HDOD domain-containing protein,20210123,-
325777,61840427,ppa,XavaCFBP5823_RS10755,XavaCFBP5823_10680,-,-,-,inorganic diphosphatase,protein-coding,-,-,-,inorganic diphosphatase,20201229,-
325777,61840428,XavaCFBP5823_RS10760,XavaCFBP5823_RS10760,XavaCFBP5823_10685,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61840429,XavaCFBP5823_RS10765,XavaCFBP5823_RS10765,XavaCFBP5823_10690,-,-,-,sodium-translocating pyrophosphatase,protein-coding,-,-,-,sodium-translocating pyrophosphatase,20201229,-
325777,61840430,XavaCFBP5823_RS10770,XavaCFBP5823_RS10770,XavaCFBP5823_10695,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61840431,XavaCFBP5823_RS10775,XavaCFBP5823_RS10775,XavaCFBP5823_10700,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840432,XavaCFBP5823_RS10780,XavaCFBP5823_RS10780,XavaCFBP5823_10705,-,-,-,tRNA,tRNA,-,-,-,-,20201227,-
325777,61840433,dnaX,XavaCFBP5823_RS10785,XavaCFBP5823_10710,-,-,-,DNA polymerase III subunit gamma/tau,protein-coding,-,-,-,DNA polymerase III subunit gamma/tau,20201229,-
325777,61840434,XavaCFBP5823_RS10790,XavaCFBP5823_RS10790,XavaCFBP5823_10715,-,-,-,YbaB/EbfC family nucleoid-associated protein,protein-coding,-,-,-,YbaB/EbfC family nucleoid-associated protein,20201229,-
325777,61840435,recR,XavaCFBP5823_RS10795,XavaCFBP5823_10720,-,-,-,recombination protein RecR,protein-coding,-,-,-,recombination protein RecR,20201229,-
325777,61840436,XavaCFBP5823_RS10800,XavaCFBP5823_RS10800,XavaCFBP5823_10725,-,-,-,histidine triad nucleotide-binding protein,protein-coding,-,-,-,histidine triad nucleotide-binding protein,20201229,-
325777,61840437,XavaCFBP5823_RS10805,XavaCFBP5823_RS10805,XavaCFBP5823_10730,-,-,-,Slp family lipoprotein,protein-coding,-,-,-,Slp family lipoprotein,20201229,-
325777,61840438,XavaCFBP5823_RS10810,XavaCFBP5823_RS10810,XavaCFBP5823_10735,-,-,-,DUF3488 domain-containing transglutaminase family protein,protein-coding,-,-,-,DUF3488 domain-containing transglutaminase family protein,20201229,-
325777,61840439,XavaCFBP5823_RS10815,XavaCFBP5823_RS10815,XavaCFBP5823_10740,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20201229,-
325777,61840440,XavaCFBP5823_RS10820,XavaCFBP5823_RS10820,XavaCFBP5823_10745,-,-,-,MoxR family ATPase,protein-coding,-,-,-,MoxR family ATPase,20201229,-
325777,61840441,XavaCFBP5823_RS10825,XavaCFBP5823_RS10825,XavaCFBP5823_10750,-,-,-,glycosyltransferase family 39 protein,protein-coding,-,-,-,glycosyltransferase family 39 protein,20201229,-
325777,61840442,XavaCFBP5823_RS10830,XavaCFBP5823_RS10830,XavaCFBP5823_10755,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61840443,maf,XavaCFBP5823_RS10835,XavaCFBP5823_10760,-,-,-,septum formation inhibitor Maf,protein-coding,-,-,-,septum formation inhibitor Maf,20201229,-
325777,61840444,XavaCFBP5823_RS10840,XavaCFBP5823_RS10840,XavaCFBP5823_10765,-,-,-,DUF177 domain-containing protein,protein-coding,-,-,-,DUF177 domain-containing protein,20201229,-
325777,61840445,rpmF,XavaCFBP5823_RS10845,XavaCFBP5823_10770,-,-,-,50S ribosomal protein L32,protein-coding,-,-,-,50S ribosomal protein L32,20201230,-
325777,61840446,XavaCFBP5823_RS10850,XavaCFBP5823_RS10850,XavaCFBP5823_10775,-,-,-,ketoacyl-ACP synthase III,protein-coding,-,-,-,ketoacyl-ACP synthase III,20201229,-
325777,61840447,XavaCFBP5823_RS10855,XavaCFBP5823_RS10855,XavaCFBP5823_10780,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840448,fabD,XavaCFBP5823_RS10860,XavaCFBP5823_10785,-,-,-,ACP S-malonyltransferase,protein-coding,-,-,-,ACP S-malonyltransferase,20201229,-
325777,61840449,fabG,XavaCFBP5823_RS10865,XavaCFBP5823_10790,-,-,-,3-oxoacyl-ACP reductase FabG,protein-coding,-,-,-,3-oxoacyl-ACP reductase FabG,20201229,-
325777,61840450,acpP,XavaCFBP5823_RS10870,XavaCFBP5823_10795,-,-,-,acyl carrier protein,protein-coding,-,-,-,acyl carrier protein,20201230,-
325777,61840451,fabF,XavaCFBP5823_RS10875,XavaCFBP5823_10800,-,-,-,beta-ketoacyl-ACP synthase II,protein-coding,-,-,-,beta-ketoacyl-ACP synthase II,20201229,-
325777,61840452,XavaCFBP5823_RS10880,XavaCFBP5823_RS10880,XavaCFBP5823_10805,-,-,-,aminodeoxychorismate synthase component I,protein-coding,-,-,-,aminodeoxychorismate synthase component I,20201229,-
325777,61840453,mltG,XavaCFBP5823_RS10885,XavaCFBP5823_10810,-,-,-,endolytic transglycosylase MltG,protein-coding,-,-,-,endolytic transglycosylase MltG,20201229,-
325777,61840454,XavaCFBP5823_RS10890,XavaCFBP5823_RS10890,XavaCFBP5823_10815,-,-,-,DNA polymerase III subunit delta',protein-coding,-,-,-,DNA polymerase III subunit delta',20201229,-
325777,61840455,XavaCFBP5823_RS10895,XavaCFBP5823_RS10895,XavaCFBP5823_10820,-,-,-,PilZ domain-containing protein,protein-coding,-,-,-,PilZ domain-containing protein,20210212,-
325777,61840456,XavaCFBP5823_RS10900,XavaCFBP5823_RS10900,XavaCFBP5823_10825,-,-,-,tRNA,tRNA,-,-,-,-,20201227,-
325777,61840457,XavaCFBP5823_RS10910,XavaCFBP5823_RS10910,XavaCFBP5823_10830,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840458,XavaCFBP5823_RS10920,XavaCFBP5823_RS10920,XavaCFBP5823_10835,-,-,-,lipoprotein,protein-coding,-,-,-,lipoprotein,20201227,-
325777,61840459,prpR,XavaCFBP5823_RS10925,XavaCFBP5823_10840,-,-,-,propionate catabolism operon regulatory protein PrpR,protein-coding,-,-,-,propionate catabolism operon regulatory protein PrpR,20201229,-
325777,61840460,prpB,XavaCFBP5823_RS10930,XavaCFBP5823_10845,-,-,-,methylisocitrate lyase,protein-coding,-,-,-,methylisocitrate lyase,20201229,-
325777,61840461,prpC,XavaCFBP5823_RS10935,XavaCFBP5823_10850,-,-,-,2-methylcitrate synthase,protein-coding,-,-,-,2-methylcitrate synthase,20201229,-
325777,61840462,acnD,XavaCFBP5823_RS10940,XavaCFBP5823_10855,-,-,-,Fe/S-dependent 2-methylisocitrate dehydratase AcnD,protein-coding,-,-,-,Fe/S-dependent 2-methylisocitrate dehydratase AcnD,20201229,-
325777,61840463,prpF,XavaCFBP5823_RS10945,XavaCFBP5823_10860,-,-,-,2-methylaconitate cis-trans isomerase PrpF,protein-coding,-,-,-,2-methylaconitate cis-trans isomerase PrpF,20201229,-
325777,61840464,XavaCFBP5823_RS10950,XavaCFBP5823_RS10950,XavaCFBP5823_10865,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20201229,-
325777,61840465,XavaCFBP5823_RS10955,XavaCFBP5823_RS10955,XavaCFBP5823_10870,-,-,-,nucleoside hydrolase,protein-coding,-,-,-,nucleoside hydrolase,20201229,-
325777,61840466,XavaCFBP5823_RS10960,XavaCFBP5823_RS10960,XavaCFBP5823_10875,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840467,XavaCFBP5823_RS10965,XavaCFBP5823_RS10965,XavaCFBP5823_10880,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20201229,-
325777,61840468,XavaCFBP5823_RS10970,XavaCFBP5823_RS10970,XavaCFBP5823_10885,-,-,-,glycerophosphodiester phosphodiesterase family protein,protein-coding,-,-,-,glycerophosphodiester phosphodiesterase family protein,20201229,-
325777,61840469,pbpC,XavaCFBP5823_RS10980,XavaCFBP5823_10890,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840470,XavaCFBP5823_RS10985,XavaCFBP5823_RS10985,XavaCFBP5823_10895,-,-,-,ferritin-like domain-containing protein,protein-coding,-,-,-,ferritin-like domain-containing protein,20201229,-
325777,61840471,XavaCFBP5823_RS10990,XavaCFBP5823_RS10990,XavaCFBP5823_10900,-,-,-,peroxiredoxin,protein-coding,-,-,-,peroxiredoxin,20201229,-
325777,61840472,XavaCFBP5823_RS10995,XavaCFBP5823_RS10995,XavaCFBP5823_10905,-,-,-,Hsp20/alpha crystallin family protein,protein-coding,-,-,-,Hsp20/alpha crystallin family protein,20201229,-
325777,61840473,XavaCFBP5823_RS11000,XavaCFBP5823_RS11000,XavaCFBP5823_10910,-,-,-,DnaJ domain-containing protein,protein-coding,-,-,-,DnaJ domain-containing protein,20201229,-
325777,61840474,pilH,XavaCFBP5823_RS11005,XavaCFBP5823_10915,-,-,-,twitching motility response regulator PilH,protein-coding,-,-,-,twitching motility response regulator PilH,20201230,-
325777,61840475,hflK,XavaCFBP5823_RS11010,XavaCFBP5823_10920,-,-,-,FtsH protease activity modulator HflK,protein-coding,-,-,-,FtsH protease activity modulator HflK,20201229,-
325777,61840476,XavaCFBP5823_RS11015,XavaCFBP5823_RS11015,XavaCFBP5823_10925,-,-,-,protease modulator HflC,protein-coding,-,-,-,protease modulator HflC,20201229,-
325777,61840477,XavaCFBP5823_RS11020,XavaCFBP5823_RS11020,XavaCFBP5823_10930,-,-,-,adenylosuccinate synthase,protein-coding,-,-,-,adenylosuccinate synthase,20201230,-
325777,61840478,XavaCFBP5823_RS11025,XavaCFBP5823_RS11025,XavaCFBP5823_10935,-,-,-,M1 family metallopeptidase,protein-coding,-,-,-,M1 family metallopeptidase,20201229,-
325777,61840479,XavaCFBP5823_RS11030,XavaCFBP5823_RS11030,XavaCFBP5823_10940,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840480,XavaCFBP5823_RS11035,XavaCFBP5823_RS11035,XavaCFBP5823_10945,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840481,xerD,XavaCFBP5823_RS11045,XavaCFBP5823_10955,-,-,-,site-specific tyrosine recombinase XerD,protein-coding,-,-,-,site-specific tyrosine recombinase XerD,20201229,-
325777,61840482,XavaCFBP5823_RS11050,XavaCFBP5823_RS11050,XavaCFBP5823_10960,-,-,-,RDD family protein,protein-coding,-,-,-,RDD family protein,20201229,-
325777,61840483,XavaCFBP5823_RS11055,XavaCFBP5823_RS11055,XavaCFBP5823_10965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61840484,lptG,XavaCFBP5823_RS11060,XavaCFBP5823_10970,-,-,-,LPS export ABC transporter permease LptG,protein-coding,-,-,-,LPS export ABC transporter permease LptG,20201229,-
325777,61840485,lptF,XavaCFBP5823_RS11065,XavaCFBP5823_10975,-,-,-,LPS export ABC transporter permease LptF,protein-coding,-,-,-,LPS export ABC transporter permease LptF,20201229,-
325777,61840486,XavaCFBP5823_RS11070,XavaCFBP5823_RS11070,XavaCFBP5823_10980,-,-,-,leucyl aminopeptidase,protein-coding,-,-,-,leucyl aminopeptidase,20201229,-
325777,61840487,XavaCFBP5823_RS11075,XavaCFBP5823_RS11075,XavaCFBP5823_10985,-,-,-,DNA polymerase III subunit chi,protein-coding,-,-,-,DNA polymerase III subunit chi,20201229,-
325777,61840488,XavaCFBP5823_RS11080,XavaCFBP5823_RS11080,XavaCFBP5823_10990,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20201229,-
325777,61840489,XavaCFBP5823_RS11085,XavaCFBP5823_RS11085,XavaCFBP5823_10995,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201229,-
325777,61840490,XavaCFBP5823_RS11090,XavaCFBP5823_RS11090,XavaCFBP5823_11000,-,-,-,valine--tRNA ligase,protein-coding,-,-,-,valine--tRNA ligase,20201229,-
325777,61840491,XavaCFBP5823_RS11095,XavaCFBP5823_RS11095,-,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840492,XavaCFBP5823_RS11100,XavaCFBP5823_RS11100,XavaCFBP5823_11010,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61840493,XavaCFBP5823_RS11105,XavaCFBP5823_RS11105,XavaCFBP5823_11015,-,-,-,transglycosylase SLT domain-containing protein,protein-coding,-,-,-,transglycosylase SLT domain-containing protein,20201229,-
325777,61840494,XavaCFBP5823_RS11110,XavaCFBP5823_RS11110,XavaCFBP5823_11020,-,-,-,pectate lyase,protein-coding,-,-,-,pectate lyase,20201229,-
325777,61840495,rimI,XavaCFBP5823_RS11115,XavaCFBP5823_11025,-,-,-,ribosomal protein S18-alanine N-acetyltransferase,protein-coding,-,-,-,ribosomal protein S18-alanine N-acetyltransferase,20210327,-
325777,61840496,XavaCFBP5823_RS11120,XavaCFBP5823_RS11120,XavaCFBP5823_11030,-,-,-,alanine acetyltransferase,protein-coding,-,-,-,alanine acetyltransferase,20201229,-
325777,61840497,pssA,XavaCFBP5823_RS11125,XavaCFBP5823_11035,-,-,-,CDP-diacylglycerol--serine O-phosphatidyltransferase,protein-coding,-,-,-,CDP-diacylglycerol--serine O-phosphatidyltransferase,20201229,-
325777,61840498,XavaCFBP5823_RS11130,XavaCFBP5823_RS11130,XavaCFBP5823_11040,-,-,-,DUF4124 domain-containing protein,protein-coding,-,-,-,DUF4124 domain-containing protein,20201229,-
325777,61840499,XavaCFBP5823_RS11135,XavaCFBP5823_RS11135,XavaCFBP5823_11045,-,-,-,proline--tRNA ligase,protein-coding,-,-,-,proline--tRNA ligase,20201229,-
325777,61840500,XavaCFBP5823_RS11140,XavaCFBP5823_RS11140,XavaCFBP5823_11050,-,-,-,H-NS histone family protein,protein-coding,-,-,-,H-NS histone family protein,20201229,-
325777,61840501,XavaCFBP5823_RS11145,XavaCFBP5823_RS11145,XavaCFBP5823_11055,-,-,-,threonine/serine exporter family protein,protein-coding,-,-,-,threonine/serine exporter family protein,20201229,-
